	Feature	Node	X	Y	Z	Fx[kN]	Fy[kN]	Fz[kN]	Mx[kN.m]	My[kN.m]	Mz[kN.m]
1	Feature	Node	X	Y	Z	Fx[kN]	Fy[kN]	Fz[kN]	Mx[kN.m]	My[kN.m]	Mz[kN.m]
103	Line 25145	3129	8.9	-142.018	-65.7	161.853	-147.26	-5.86758	0.0	-111.495	-2.12214E-3
104	Line 25145	3142	9.665	-146.948	-65.7	455.876	-338.308	-50.0181	0.0	-538.278	0.366633E-3
105	Line 25145	3097	9.665	-142.018	-65.7	161.853	-147.26	-5.86758	0.0	-111.495	-2.12214E-3
106	Line 25148	3308	8.9	-156.815	-65.7	88.349	-46.9092	-27.5152	0.0	-127.041	1.87437E-3
107	Line 25148	3288	8.9	-155.08	-65.7	72.6137	-41.4201	-21.848	0.0	-101.605	0.811314E-3
108	Line 25148	3280	9.665	-156.815	-65.7	88.349	-46.9092	-27.5152	0.0	-127.041	1.87437E-3
109	Line 25148	3247	9.665	-155.08	-65.7	72.6137	-41.4201	-21.848	0.0	-101.605	0.811314E-3
110	Line 25151	3388	8.9	-160.983	-65.7	54.6966	-23.4687	-15.3989	0.0	-29.6151	0.753736E-3
111	Line 25151	3347	8.9	-159.181	-65.7	90.7346	-42.8118	-29.4814	0.0	-172.258	0.769269E-3
112	Line 25151	3353	9.665	-160.983	-65.7	54.6966	-23.4687	-15.3989	0.0	-29.6151	0.753736E-3
113	Line 25151	3321	9.665	-159.181	-65.7	90.7346	-42.8118	-29.4814	0.0	-172.258	0.769269E-3
114	Line 25152	3347	8.9	-159.181	-65.7	90.7346	-42.8118	-29.4814	0.0	-172.258	0.769269E-3
115	Line 25152	3308	8.9	-156.815	-65.7	88.349	-46.9092	-27.5152	0.0	-127.041	1.87437E-3
116	Line 25152	3321	9.665	-159.181	-65.7	90.7346	-42.8118	-29.4814	0.0	-172.258	0.769269E-3
117	Line 25152	3280	9.665	-156.815	-65.7	88.349	-46.9092	-27.5152	0.0	-127.041	1.87437E-3
118	Line 25153	3926	8.9	142.018	-65.7	179.662	162.535	-28.0552	0.0	-155.505	2.97135E-3
119	Line 25153	3868	8.9	147.44	-65.7	181.772	135.356	-49.2377	0.0	-187.761	1.16036E-3
120	Line 25153	3952	9.665	142.018	-65.7	179.662	162.535	-28.0552	0.0	-155.505	2.97135E-3
121	Line 25153	3908	9.665	147.44	-65.7	181.772	135.356	-49.2377	0.0	-187.761	1.16036E-3
122	Line 25154	3868	8.9	147.44	-65.7	181.772	135.356	-49.2377	0.0	-187.761	1.16036E-3
123	Line 25154	3836	8.9	149.628	-65.7	101.243	69.7426	-37.9039	0.0	-156.776	-1.04576E-3
124	Line 25154	3908	9.665	147.44	-65.7	181.772	135.356	-49.2377	0.0	-187.761	1.16036E-3
125	Line 25154	3876	9.665	149.628	-65.7	101.243	69.7426	-37.9039	0.0	-156.776	-1.04576E-3
126	Line 25157	3399	8.9	-161.663	-65.7	126.27	-51.3816	-39.244	0.0	-47.7324	1.4822E-3
127	Line 25157	3388	8.9	-160.983	-65.7	54.6966	-23.4687	-15.3989	0.0	-29.6151	0.753736E-3
128	Line 25157	3370	9.665	-161.663	-65.7	126.27	-51.3816	-39.244	0.0	-47.7324	1.4822E-3
129	Line 25157	3353	9.665	-160.983	-65.7	54.6966	-23.4687	-15.3989	0.0	-29.6151	0.753736E-3
130	Line 25160	3452	8.9	-166.683	-65.7	235.488	-71.831	-106.332	0.0	-363.956	-2.45284E-3
131	Line 25160	3399	8.9	-161.663	-65.7	126.27	-51.3816	-39.244	0.0	-47.7324	1.4822E-3
132	Line 25160	3438	9.665	-166.683	-65.7	235.488	-71.831	-106.332	0.0	-363.956	-2.45284E-3
133	Line 25160	3370	9.665	-161.663	-65.7	126.27	-51.3816	-39.244	0.0	-47.7324	1.4822E-3
134	Line 25161	3502	8.9	-172.251	-65.7	304.491	-54.217	-157.29	0.0	-433.027	4.56613E-3
135	Line 25161	3452	8.9	-166.683	-65.7	235.488	-71.831	-106.332	0.0	-363.956	-2.45284E-3
136	Line 25161	3494	9.665	-172.251	-65.7	304.491	-54.217	-157.29	0.0	-433.027	4.56613E-3
